tags,location,isReservationRequired,arePetsPermitted,activities,amenities,doFeesApply,season,duration
"['Yellowstone National Park', 'Yellowstone National Park ski trail', 'ski trail', 'snowshoe trail', 'snowshoeing', 'cross country skiing', 'West Yellowstone Area', 'easy ski', 'more difficult ski', 'Mountain Views', 'recreation', 'winter recreation']",West Yellowstone Area/Hwy 191,false,false,"[{'id': 'F9B1D433-6B86-4804-AED7-B50A519A3B7C', 'name': 'Skiing'}]",[],false,['Winter'],8-10 Hours
"['Antietam National Battlefield', 'Civil War', 'artillery', 'short hike', 'heart of the civil war heritage area']",Newcomer House,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",20-60 Minutes
"['Yellowstone National Park', 'Yellowstone National Park ski trail', 'ski trail', 'snowshoe trail', 'snowshoeing', 'cross country skiing', 'Old Faithful Area', 'most difficult ski', 'forested trail', 'hydrothermal features', 'mountains', 'recreation', 'winter recreation']",Old Faithful Area,true,false,"[{'id': 'F9B1D433-6B86-4804-AED7-B50A519A3B7C', 'name': 'Skiing'}]",[],false,['Winter'],2-3 Hours
"['Antietam National Battlefield', 'Monuments', 'Civil War', 'artillery', 'family activities']",This short walk begins and ends at the visitor center.,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",10-45 Minutes
"['scenery', 'scenic drives', 'auto touring']",,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-10 Hours
"['Yellowstone National Park', 'Yellowstone National Park ski trail', 'ski trail', 'snowshoe trail', 'snowshoeing', 'cross country skiing', 'Northeast Area', 'most difficult ski', 'backcountry ski', 'forested trail', 'mountains', 'recreation', 'winter recreation']",Northeast Area,false,false,"[{'id': 'F9B1D433-6B86-4804-AED7-B50A519A3B7C', 'name': 'Skiing'}]",[],false,['Winter'],8-10 Hours
"['Eleanor Roosevelt', 'Val-Kill', 'Hudson Valley']",,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20 Minutes
"['river', 'rafting', 'recreation', 'Green River']",,true,false,"[{'id': '75B92BEB-A36D-4064-88B7-92EEC6D17611', 'name': 'Whitewater Rafting'}]",[],true,"['Spring', 'Summer', 'Fall']",1-6 Days
"['hiking', 'mountains', 'views', 'Photography', 'Bird Watching', 'peregrine falcons']","Devils Courthouse, Milepost 422",false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['hiking', 'Shenandoah National Park']",Central District (Mile 56.4),false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1 Hour
"['Theodore Roosevelt', 'Theodore Roosevelt National Park', 'Theodore Roosevelt National Park - North Unit', 'Theodore Roosevelt National Park - South Unit', 'stargazing', 'astronomy', 'night sky', 'telescopes', 'constellations']",North and South Units of Theodore Roosevelt National Park,false,true,"[{'id': 'D37A0003-8317-4F04-8FB0-4CF0A272E195', 'name': 'Stargazing'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Theodore Roosevelt National Park', 'Theodore Roosevelt National Park - South Unit', 'Scenic Drive', 'South Unit', 'Wildlife Viewing', 'hiking', 'Photography', 'scenic views', 'badlands']",Entrance to the South Unit Scenic Drive,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
['Fort Bowie National Historic Site'],,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['Fort Bowie National Historic Site'],,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['Valentines Day', 'valentines', 'kids activities', 'virtual activity', 'holiday cards', 'card', 'arts and Crafts', 'pioneer', 'Holidays', 'historic trails']",Virtual,false,true,"[{'id': '19A59EFB-DF4B-4049-9EE1-A784CAC9C70C', 'name': 'Arts and Crafts'}]",[],false,[],
[],Near Blue West Camping Area on Blue West Road,false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['snow play', 'snowshoeing', 'cross-country skiing', 'winter recreation', 'sledding']",Manzanita Lake Area,false,false,"[{'id': 'C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17', 'name': 'Snow Play'}]",[],false,"['Winter', 'Spring']",
"['shopping', 'park store', 'Midwest']",,false,false,"[{'id': '24380E3F-AD9D-4E38-BF13-C8EEB21893E7', 'name': 'Shopping'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
[],,false,true,"[{'id': 'AE42B46C-E4B7-4889-A122-08FE180371AE', 'name': 'Fishing'}]",[],false,[],
"['rhododendron', 'blooming', 'Craggy Gardens', 'views', 'Photography', 'trail', 'Mountains-to-Sea Trail']","Craggy Gardens, Milepost 364-367",false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Spring', 'Summer']",1-4 Hours
[],,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,[],
"['Civil War', 'Civil War Battles', 'Civil War Battlefield', 'Battlefields', 'farm house', 'historic farming', 'historic farms', 'historic house', 'stone building', 'medicine', 'field hospital', 'Civil War Medicine', 'Missouri', ""wilson's creek"", 'wire road', 'Telegraph Road', 'midwest national parks', 'John and Roxanna Ray', 'Aunt Rhoda', 'slave', 'slaves', 'Slavery', 'farm home', 'Farm', 'Spring House', 'ray house', 'Ray Cornfield', 'Ray Springhouse', 'Trans-Mississippi Theater']",Tour Road Stop 2 (Ray House and farm site),false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-45 Minutes
"['Shenandoah National Park', 'hiking', 'waterfall']",Central District (Mile 42.6),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",3-4 Hours
"['Shenandoah National Park', 'hiking']",South District (Mile 94.1),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-3 Hours
"['Shenandoah National Park', 'hiking', 'campground']",North District (Mile 22.2),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
[],,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,[],
"['cooperating association', 'Big Bend National Park', 'bookstore', 'Gift Shop']",,false,false,"[{'id': '467DC8B8-0B7D-436D-A026-80A22358F615', 'name': 'Bookstore and Park Store'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Antietam National Battlefield', 'Civil War', 'Mission 66 Visitor Center Site']",Visitor Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",20 Minutes
"['Shenandoah National Park', 'hiking']",Central District (Mile 51),false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Shenandoah National Park', 'hiking']",Central District (Mile 41.7),false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Shenandoah National Park', 'hiking']",Central District (Mile 62.7),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['historic', 'barn', 'history', 'Shenandoah National Park', 'hiking']",North District (Mile 5.1),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-3 Hours
[],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],
"['Shenandoah National Park', 'hiking', 'waterfall', 'cascades']",Central District (Mile 49.4),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",4-5 Hours
"['Shenandoah National Park', 'hiking']",Central District (Mile 31.6),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-3 Hours
"['things to do', 'webcam', 'wrangell st elias national park and preserve', 'Kennicott Glacier', 'Kennecott Mines National Historic Landmark', 'Copper Center']",webcam view,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['things to do', 'wrangell st elias national park and preserve', 'virtual tours', 'Kennicott Glacier', 'Kennecott Mines National Historic Landmark', 'Terrestrial LiDAR Scanning']",Kennicott Glacier,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['4WD', 'Four-Wheel Driving', 'auto touring', 'Canyonlands', 'backcountry', 'Unpaved Roads']",,true,false,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Antietam National Battlefield', 'Civil War', 'Burnside Bridge', 'antietam creek']",Burnside Bridge Overlook Patio,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-90 Minutes
"['Shenandoah National Park', 'hiking']",Central District (Mile 42.5),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-3 Hours
"['Theodore Roosevelt National Park', 'Theodore Roosevelt National Park - North Unit', 'Scenic Drive', 'north unit', 'Wildlife Viewing', 'hiking', 'Photography', 'scenic views', 'badlands']",Entrance to the North Unit Scenic Drive,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Theodore Roosevelt National Park', 'Theodore Roosevelt National Park - North Unit', 'Theodore Roosevelt', 'Theodore Roosevelt National Park - South Unit', 'Junior Ranger', 'Junior Ranger activities', 'Junior Ranger Field Journal', 'hiking', 'ranger programs', 'Leave No Trace']",Theodore Roosevelt National Park Visitor Centers,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Shenandoah National Park', 'hiking', 'waterfall']",Central District (Park Boundary),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['FDR', 'Eleanor Roosevelt', 'Val-Kill', 'Franklin D. Roosevelt', 'Home of Franklin D. Roosevelt NHS', 'Eleanor Roosevelt National Historic Site', 'Presidential Library', 'Springwood', 'visitor center', 'film', 'Hyde Park New York', 'Hudson Valley']",Henry A. Wallace Visitor & Education Center,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1 Hour
"['waterfall', 'hike', 'trail', 'Shenandoah National Park', 'hiking']",North District (Mile 9.2),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['visitor center', 'film']",Henry A. Wallace Visitor & Education Center,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20 Minutes
"['hiking', 'Shenandoah National Park', 'Appalachian Trail']",Central District (Mile 52.8),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['hiking', 'Shenandoah National Park']",Central District (Mile 56.4),false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Val-Kill', 'Franklin D. Roosevelt', 'Eleanor Roosevelt', 'trails', 'Hyde Park Trails', 'Hudson Valley', 'Outdoor activities']",Eleanor's Walk,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1 Hour
"['Hyde Park New York', 'Hyde Park Trails', 'Roosevelt', 'Slavery', 'Hudson Valley', 'Outdoor activities']",Trailhead,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Shenandoah National Park', 'hiking', 'waterfall']",Central District (Mile 62.7),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-3 Hours
[],Summit of Mount Herard,false,true,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,"['Summer', 'Fall']",8-12 Hours
"['rails to trails', 'railroad', 'bridge', 'Niobrara National Scenic River', 'historic', 'biking', 'biking trail', 'hiking', 'walking', 'Walking Path']","Cowboy Trail, Valentine, NE",false,true,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Niobrara National Scenic River', 'Niobrara', 'Niobrara NSR', 'Niobrara River', 'Canoeing', 'kayaking', 'Tubing', 'tanking', 'recreation', 'river', 'wild and scenic river']",Niobrara National Scenic River - Fort Niobrara Launch Site,false,true,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],true,"['Spring', 'Summer', 'Fall']",1-8 Hours
"['Civil War', 'tourism', 'Driving tour', 'military', 'Union Army', 'Confederate Army']",,false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-4 Hours
"['hiking', 'Shenandoah National Park']",South District (Mile 90 or 92.1),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",8-9 Hours
"['Theodore Roosevelt National Park', 'Theodore Roosevelt National Park - North Unit', 'cannonball concretions', 'geology', 'rock formations', 'concretions', 'badlands']",Cannonball Concretion Pullout,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-15 Minutes
"['sunrise', 'Haleakalā', 'Maui']",Haleakalā National Park,true,true,"[{'id': 'FAED7F97-3474-4C21-AB42-FB0768A2F826', 'name': 'Cultural Demonstrations'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2-4 Hours
"['birding', 'birdwatching', 'rio grande village', 'rio grande village nature trail']",Rio Grande Village Nature Trail,false,false,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-45 Minutes
"['birding', 'birdwatching', 'Cottonwood Campground']",Cottonwood Campground,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-60 Minutes
"['backcountry camping', 'Big Bend National Park', 'wilderness', 'Chihuahuan Desert', 'primitive roadside campsites']",,true,true,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],true,"['Winter', 'Spring', 'Fall']",
"['backpacking', 'Chihuahuan Desert', 'Big Bend National Park']",,true,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['sunset', 'sunrise', 'landscape', 'scenery', 'scenic views', 'astronomy', 'The Paisano']",,false,true,"[{'id': '13A57703-BB1A-41A2-94B8-53B692EB7238', 'name': 'Astronomy'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['sunrise/sunset', 'scenic overlook', 'Rio Grande River', 'mexico', 'wild and scenic rivers']",Rio Grand Village Nature Trail,false,false,"[{'id': '13A57703-BB1A-41A2-94B8-53B692EB7238', 'name': 'Astronomy'}]",[],false,[],
"['biking', 'Big Bend National Park', 'Mountain Biking']",,false,true,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],false,"['Winter', 'Spring', 'Fall']",
"['Theodore Roosevelt National Park', 'Theodore Roosevelt National Park - South Unit', 'petrified wood', 'petrified forest', 'geology', 'hiking']",Petrified Forest Trail,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-10 Hours
"['Fort Union Trading Post', 'Northern Plains Tribes', 'American Indian', 'Assiniboine', 'American Fur Company']",Trade House,false,true,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,['Summer'],5-30 Minutes
"['Fort Union Trading Post National Historic Site', 'Forts', 'Junior Ranger']",Bourgeois House Visitor Center,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-90 Minutes
"['hiking', 'South Unit', 'badlands', 'short walks', 'nature trails', 'day hikes', 'backcountry trails']",Theodore Roosevelt National Park - South Unit,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['hiking', 'north unit', 'badlands', 'short walks', 'nature trails', 'day hikes', 'backcountry trails']",Theodore Roosevelt National Park - North Unit,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['volcano', 'basalt', 'vent', 'boca', 'lava flows', 'hiking', 'trails', 'Capulin Volcano National Monument', 'New Mexico', 'View', 'overlook', 'geology', 'animals']",Parking Lot at the Visitor Center,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10-180 Minutes
"['hiking', 'trails', 'driving', 'historic road', 'View', 'viewshed', 'volcano', 'basalt', 'cinder cone', 'volcanic craters', 'Capulin Volcano National Monument', 'New Mexico']",Top of Volcano Road,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-120 Minutes
"['visitor center', 'Indoor activities', 'park film', 'exhibits', 'Capulin Volcano National Monument', 'New Mexico']",Visitor Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-30 Minutes
['wildlife'],,true,false,"[{'id': '0B685688-3405-4E2A-ABBA-E3069492EC50', 'name': 'Wildlife Watching'}]",[],false,"['Spring', 'Summer', 'Fall']",6-12 Hours
"['Junior Ranger', 'kids activity', 'family activity', 'Education', 'Capulin Volcano National Monument', 'New Mexico', 'junior ranger booklet']",Visitor Center at Capulin Volcano,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-45 Minutes
"['rivers', 'wetlands', 'American Indian', 'Native American', 'American Indian Heritage']",,true,true,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],true,"['Spring', 'Summer', 'Fall']",
"['birds', 'Historic Jamestowne', 'colonial national historical park', 'yorktown battlefield', 'bald eagle', 'owl', 'turkey']","Historic Jamestowne, Colonial National Historical Park, Yorktown Battlefield",false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['winter activities', 'snowmobiling', 'snow play', 'winter sports']",,false,true,"[{'id': '7C912B83-1B1B-4807-9B66-97C12211E48E', 'name': 'Snowmobiling'}]",[],false,['Winter'],
"['birding', 'Bird Watching']",,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,[],
"['Hot Springs National Park', 'hiking', 'west mountain']",Hot Springs National Park,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",40-240 Minutes
"['Scenic Drive', 'history', 'self guided auto tour', 'Historic Jamestowne', 'yorktown battlefield']",Colonial Parkway,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",60-110 Minutes
"['george rogers clark national historical park', 'Main Activities', 'things to do']",Orientation Film,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30 Minutes
"['george rogers clark national historical park', 'Main Activities', 'things to do']",Visitor Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-20 Minutes
"['star spangled banner', 'Star-Spangled Banner', 'Star-Spangled Banner Flag', 'star-spangled banner national historic trail', 'Star Spangled Banner National Historic Trail', 'star spangled banner flag', 'national historic trail', 'history', 'trips']",,false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['hiking', 'geology', 'desert', 'Waterpocket District']",,false,false,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['trails', 'remote', 'Cathedral Valley', 'Utah', 'geology hike', 'hike', 'geology']",,false,false,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['Scenic Drive', 'Utah', 'driving']",Capitol Reef Scenic Drive,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",90 Minutes
"['Utah', 'geology', 'hiking', 'trail']",,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Utah', 'geology', 'trail', 'hiking']",,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Glen Canyon National Recreation Area', 'Lake Powell', 'camping', 'boating', 'houseboating', 'beach camping', 'recreate responsibly']",Undeveloped shoreline of Lake Powell,false,true,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-14 Days
"['hiking', 'wilderness', 'off-trail hiking', 'off-trail', 'bushwhacking']",,true,false,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,"['Spring', 'Summer', 'Fall']",2-12 Hours
"['Cochran Shoals unit', 'joggers', 'Cyclists', 'stroller']",,false,true,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Maui', 'Haleakalā', 'Junior Ranger activities', 'Family Friendly', 'kids', 'Education']",,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Hot Springs National Park', 'thermal springs', 'Bathhouse Row', 'display spring']",Behind the Maurice Bathhouse,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['hot springs mountain', 'Hot Springs National Park', 'Hot springs', 'Hot water cascade']",Arlington Lawn,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-45 Minutes
"['hiking', 'trails', 'Hot Springs National Park']",Sunset Trail,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",6-9 Hours
"['mountains', 'scenic overlook', 'hot springs mountain', 'hot springs mountain tower', 'Hot Springs National Park']",Hot Springs Mountain Tower,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
