park_code,amenity_id,amenity_name,park_states,park_id,park_latitude,park_longitude,park_designation,park_url,park_name,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp,activity_id,activity_name
brca,4F26643C-FAAF-40CE-85F7-38DEC4746BE6,Food/Drink - Vending Machine/Self Service,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,6E639F57-CC17-40FB-B6A0-452652066187,Grill,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,8741D9DE-239A-4739-9920-4844BB587E6A,Groceries/Convenience Items,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,EC76D4B1-F391-45EB-AEC4-DC96B3F58194,Ice,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,6815A395-2988-4AF3-8006-50224AD05193,Information - Park Newspaper Available,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,9EA123B3-E118-4BE9-BF49-EE93F1BA645B,Internet/WiFi Available,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,B108A32A-52A4-4C4E-B178-0276BFBD9555,Laundry,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,EDA1E992-DA2B-4933-A7AD-23E3B7BFA602,Parking - Boat Trailer,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,24140B47-F8FE-4046-BB6A-817F9E165959,Permits Issued,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,4706077B-00CB-4D07-80C7-48B2D5ADEFA2,Recycling,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,66F39143-96B7-44BC-BE90-EB44C361B448,Sewage Dump Station - Boat/RV,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,94E21603-85F3-48C5-96B6-556E46FA2518,Showers,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,460AECEB-2158-47B4-8DAC-40041649C0F3,Supplies - Camping/Outdoor,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,94006F6C-4EEF-489C-B8E6-FF1565E25F84,Supplies - General,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,1FF653F6-1F20-425C-A16A-B8D6210CD759,Tactile Exhibit,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,343F0388-C62A-4FEB-A790-E73253ECDDB2,Telephone,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,A5EA8D15-1DFE-43D4-B2C4-B76DD927CE50,Theater/Auditorium,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,C7577040-41BF-4948-9521-7044E09ABF7C,Ticket Sales,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,4EDE1652-84E4-4219-8D20-26317D4B61DA,Trash Dumpster,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,23682251-700A-4DE2-8FD8-BD680F53DF82,Water - Bottle-Filling Station,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
brca,1CF3D18E-C6A7-4462-9990-86B59383A9C3,Wheelchairs Available,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,http://www.nps.gov/brca/,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6,,
cany,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,DAB8DE0A-44A2-4AB5-8914-9528BF9413DB,Picnic Shelter/Pavilion,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,6F58A577-4B56-46B9-B170-A5A5F670E245,Trailhead/Hiker Register,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cany,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,http://www.nps.gov/cany/,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8,,
cave,20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,AB14DDED-4C61-4842-9D1F-1C9578A10802,Elevator,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,6E639F57-CC17-40FB-B6A0-452652066187,Grill,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
cave,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,http://www.nps.gov/cave/,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2,,
chis,89397A1A-3517-4941-8D30-037856E9D063,Animal-Safe Food Storage,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,7DC6C690-2BC3-4344-9691-EF9FCFB6E506,Audio Description,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,03A732CF-E5FD-473D-A78B-BDC4D20721BF,Automated External Defibrillator (AED),CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,5BDFF349-2F74-490E-A33E-C35286152050,Bicycle - Rack,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,73C1C87E-F4EC-464D-BAEE-1F95876C24F4,Canoe/Kayak/Small Boat Launch,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,91062A96-BF79-4719-9679-BB5461B7620A,Dock/Pier,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,5BA727FA-943D-418D-A238-44127EBA6EDB,First Aid Kit Available,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,2DEE6458-72F8-4C97-9279-5C3E90B19888,First Aid/Medical Care Available,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,A0038A57-E213-46E7-BD5F-40E9AE18014F,Public Transit,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
chis,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,CA,5595FC7A-F218-4439-8D2E-F47449838820,33.98680093,-119.9112735,National Park,http://www.nps.gov/chis/,Channel Islands National Park,53.0,67.1,49.7,62.4,45.8,54.4,59.1,68.4,,
crla,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,03A732CF-E5FD-473D-A78B-BDC4D20721BF,Automated External Defibrillator (AED),OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,D81436AE-5DB6-462B-A4F2-1DC3780A06D9,Electric Car Charging Station,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,1C1B932D-32B6-4BAA-8AA6-497F08CC22BF,Electrical Outlet/Cell Phone Charging,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,2DEE6458-72F8-4C97-9279-5C3E90B19888,First Aid/Medical Care Available,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,383F944C-35BA-43E3-8EEA-24953836B8C5,Food/Drink - Bar/Alcohol For Sale,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
crla,D0D77D00-38EA-40F2-91E3-5FDCE3932A49,Food/Drink - Cafeteria,OR,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,42.94065854,-122.1338414,National Park,http://www.nps.gov/crla/,Crater Lake National Park,27.0,56.6,19.8,31.6,11.0,24.9,35.7,46.8,,
